5.000794600000000173e+03
5.001694700000000012e+03
5.002595299999999952e+03
5.003495499999999993e+03
5.004395599999999831e+03
5.005295799999999872e+03
5.006195899999999710e+03
5.007096499999999651e+03
5.007996699999999691e+03
5.008896800000000439e+03
5.009796999999999571e+03
5.010697100000000319e+03
5.011597700000000259e+03
5.012497900000000300e+03
5.013398000000000138e+03
5.014298099999999977e+03
5.015198300000000017e+03
5.016098899999999958e+03
5.016999099999999999e+03
5.017899199999999837e+03
5.018799299999999675e+03
5.019699499999999716e+03
5.020600099999999657e+03
5.021500299999999697e+03
5.022400400000000445e+03
5.023300500000000284e+03
5.024200700000000325e+03
5.025101300000000265e+03
5.026001500000000306e+03
5.026901600000000144e+03
5.027801699999999983e+03
5.028701900000000023e+03
5.029602499999999964e+03
5.030502700000000004e+03
5.031402799999999843e+03
5.032302899999999681e+03
5.033203099999999722e+03
5.034103699999999662e+03
5.035003800000000410e+03
5.035904000000000451e+03
5.036804100000000290e+03
5.037704300000000330e+03
5.038604900000000271e+03
5.039505000000000109e+03
5.040405200000000150e+03
5.041305299999999988e+03
5.042205500000000029e+03
5.043106099999999969e+03
5.044006199999999808e+03
5.044906399999999849e+03
5.045806499999999687e+03
5.046706699999999728e+03
5.047607299999999668e+03
5.048507400000000416e+03
5.049407599999999547e+03
5.050307700000000295e+03
5.051207900000000336e+03
5.052108500000000276e+03
5.053008600000000115e+03
5.053908800000000156e+03
5.054808899999999994e+03
5.055709100000000035e+03
5.056609699999999975e+03
5.057509799999999814e+03
5.058409999999999854e+03
5.059310099999999693e+03
5.060210299999999734e+03
5.061110899999999674e+03
5.062011000000000422e+03
5.062911199999999553e+03
5.063811300000000301e+03
5.064711500000000342e+03
5.065612100000000282e+03
5.066512200000000121e+03
5.067412400000000162e+03
5.068312500000000000e+03
5.069212599999999838e+03
5.070113299999999981e+03
5.071013399999999820e+03
5.071913599999999860e+03
5.072813699999999699e+03
5.073713800000000447e+03
5.074614499999999680e+03
5.075514600000000428e+03
5.076414799999999559e+03
5.077314900000000307e+03
5.078215000000000146e+03
5.079115700000000288e+03
5.080015800000000127e+03
5.080916000000000167e+03
5.081816100000000006e+03
5.082716199999999844e+03
5.083616899999999987e+03
5.084516999999999825e+03
5.085417199999999866e+03
5.086317299999999705e+03
5.087217400000000453e+03
5.088118099999999686e+03
5.089018200000000434e+03
5.089918399999999565e+03
5.090818500000000313e+03
5.091718600000000151e+03
5.092619300000000294e+03
5.093519400000000132e+03
5.094419499999999971e+03
5.095319700000000012e+03
5.096219799999999850e+03
5.097120499999999993e+03
5.098020599999999831e+03
5.098920699999999670e+03
5.099820899999999710e+03
5.100720999999999549e+03
5.101621699999999691e+03
5.102521800000000439e+03
5.103421900000000278e+03
5.104322100000000319e+03
5.105222200000000157e+03
5.106122900000000300e+03
5.107023000000000138e+03
5.107923099999999977e+03
5.108823300000000017e+03
5.109723399999999856e+03
5.110624099999999999e+03
5.111524199999999837e+03
5.112424299999999675e+03
5.113324499999999716e+03
5.114224599999999555e+03
5.115125299999999697e+03
5.116025400000000445e+03
5.116925500000000284e+03
5.117825700000000325e+03
5.118725800000000163e+03
5.119626400000000103e+03
5.120526600000000144e+03
5.121426699999999983e+03
5.122326900000000023e+03
5.123226999999999862e+03
5.124127599999999802e+03
5.125027799999999843e+03
5.125927899999999681e+03
5.126828099999999722e+03
5.127728199999999561e+03
5.128628800000000410e+03
5.129529000000000451e+03
5.130429100000000290e+03
5.131329300000000330e+03
5.132229400000000169e+03
5.133130000000000109e+03
5.134030200000000150e+03
5.134930299999999988e+03
5.135830500000000029e+03
5.136730599999999868e+03
5.137631199999999808e+03
5.138531399999999849e+03
5.139431499999999687e+03
5.140331699999999728e+03
5.141231799999999566e+03
5.142132400000000416e+03
5.143032599999999547e+03
5.143932700000000295e+03
